"","Date","male","female","nk"
"1070",20111112,1,0,0
"1071",20110820,0,1,0
"1072",20110119,1,0,0
"1073",20110807,1,0,0
"1074",20110302,1,0,0
"1075",20110414,0,1,0
"1076",20111024,1,0,0
"1077",20110216,1,0,0
"1078",20110126,1,0,0
"1079",20111021,1,0,0
"1080",20110320,1,0,0
"1081",20110904,1,0,0
"1082",20110314,1,0,0
"1083",20110831,0,1,0
"1084",20110327,1,0,0
"1085",20110415,1,0,0
"1086",20110607,1,0,0
"1087",20110904,1,0,0
"1088",20110808,1,0,0
"1089",20110313,1,0,0
"1090",20110605,1,0,0
"1091",20111020,1,0,0
"1092",20110106,1,0,0
"1093",20110102,1,0,0
"1094",20111016,1,0,0
"1095",20111106,1,0,0
"1096",20110804,1,0,0
"1097",20110130,0,1,0
"1098",20110430,0,1,0
"1099",20111122,1,0,0
"1100",20111006,1,0,0
"1101",20110217,0,1,0
"1102",20111211,1,0,0
"1103",20111111,1,0,0
"1104",20111021,1,0,0
"1105",20110704,1,0,0
"1106",20110703,1,0,0
"1107",20111124,1,0,0
"1108",20110429,1,0,0
"1109",20110718,1,0,0
"1110",20110520,0,1,0
"1111",20110707,1,0,0
"1112",20110724,1,0,0
"1113",20111210,0,1,0
"1114",20110528,1,0,0
"1115",20111012,1,0,0
"1116",20111025,0,1,0
"1117",20111218,1,0,0
"1118",20111118,1,0,0
"1119",20110628,1,0,0
"1120",20110501,1,0,0
"1121",20110131,1,0,0
"1122",20111225,1,0,0
"1123",20110811,1,0,0
"1124",20110108,0,1,0
"1125",20110521,1,0,0
"1126",20111229,1,0,0
"1127",20110616,1,0,0
"1128",20111125,1,0,0
"1129",20110317,1,0,0
"1130",20110406,1,0,0
"1131",20110930,1,0,0
"1132",20111128,1,0,0
"1133",20110815,1,0,0
"1134",20111127,1,0,0
"1135",20110916,1,0,0
"1136",20110506,1,0,0
"1137",20110423,1,0,0
"1138",20110918,1,0,0
"1139",20110810,1,0,0
"1140",20110218,1,0,0
"1141",20110901,1,0,0
"1142",20110720,1,0,0
"1143",20110125,1,0,0
"1144",20111111,1,0,0
"1145",20111121,0,1,0
"1146",20110413,0,1,0
"1147",20110930,1,0,0
"1148",20110602,1,0,0
"1149",20110618,1,0,0
"1150",20111124,1,0,0
"1151",20110610,1,0,0
"1152",20110729,1,0,0
"1153",20111025,0,1,0
"1154",20110115,1,0,0
"1155",20110203,1,0,0
"1156",20111115,1,0,0
"1157",20110105,1,0,0
"1158",20110505,1,0,0
"1159",20110105,1,0,0
"1160",20110627,1,0,0
"1161",20110220,1,0,0
"1162",20110202,1,0,0
"1163",20110407,0,1,0
"1164",20110914,1,0,0
"1165",20110616,1,0,0
"1166",20110403,0,1,0
"1167",20110111,0,1,0
"1168",20110606,1,0,0
"1169",20111225,1,0,0
"1170",20110424,0,1,0
"1171",20110811,1,0,0
"1172",20110317,1,0,0
"1173",20110217,1,0,0
"1174",20110228,1,0,0
"1175",20111001,0,1,0
"1176",20111201,1,0,0
"1177",20110317,1,0,0
"1178",20110119,1,0,0
"1179",20110101,1,0,0
"1180",20110808,0,1,0
"1181",20110413,1,0,0
"1182",20111111,1,0,0
"1183",20110707,1,0,0
"1184",20110603,1,0,0
"1185",20111115,1,0,0
"1186",20110317,1,0,0
"1187",20110318,1,0,0
"1188",20111004,1,0,0
"1189",20110611,1,0,0
"1190",20111029,1,0,0
"1191",20110413,1,0,0
"1192",20110811,1,0,0
"1193",20110123,0,1,0
"1194",20110712,1,0,0
"1195",20110701,1,0,0
"1196",20110510,1,0,0
"1197",20110719,1,0,0
"1198",20111001,1,0,0
"1199",20110515,1,0,0
"1200",20110712,1,0,0
"1201",20111027,1,0,0
"1202",20110920,1,0,0
"1203",20110103,1,0,0
"1204",20110412,1,0,0
"1205",20111125,1,0,0
"1206",20110126,1,0,0
"1207",20111125,1,0,0
"1208",20111206,1,0,0
"1209",20111114,0,1,0
"1210",20110909,0,1,0
"1211",20110616,0,1,0
"1212",20110124,1,0,0
"1213",20111206,1,0,0
"1214",20110902,1,0,0
"1215",20110411,1,0,0
"1216",20111125,1,0,0
"1217",20110323,1,0,0
"1218",20111209,1,0,0
"1219",20110405,1,0,0
"1220",20110317,1,0,0
"1221",20110220,1,0,0
"1222",20111009,0,1,0
"1223",20110519,0,1,0
"1224",20110706,1,0,0
"1225",20110213,1,0,0
"1226",20110624,1,0,0
"1227",20110419,0,1,0
"1228",20110706,1,0,0
"1229",20110127,1,0,0
"1230",20110505,1,0,0
"1231",20110503,0,1,0
"1232",20110320,0,1,0
"1233",20110317,1,0,0
"1234",20111021,1,0,0
"1235",20110322,1,0,0
"1236",20111015,1,0,0
"1237",20110116,1,0,0
"1238",20111028,1,0,0
"1239",20110103,1,0,0
"1240",20110604,1,0,0
"1241",20111226,1,0,0
"1242",20110315,1,0,0
"1243",20110322,1,0,0
"1244",20111121,1,0,0
"1245",20110925,1,0,0
"1246",20110903,1,0,0
"1247",20110710,1,0,0
"1248",20110813,1,0,0
"1249",20110605,1,0,0
"1250",20110126,1,0,0
"1251",20110528,0,1,0
"1252",20110611,1,0,0
"1253",20110222,0,1,0
"1254",20110603,1,0,0
"1255",20110217,1,0,0
"1256",20110319,1,0,0
"1257",20110624,1,0,0
"1258",20110604,1,0,0
"1259",20111108,0,1,0
"1260",20110611,0,1,0
"1261",20111221,0,1,0
"1262",20110624,1,0,0
"1263",20110926,1,0,0
"1264",20110519,0,1,0
"1265",20110524,0,1,0
"1266",20111103,1,0,0
"1267",20110410,1,0,0
"1268",20110412,1,0,0
"1269",20111212,1,0,0
"1270",20110106,0,1,0
"1271",20110916,1,0,0
"1272",20111125,1,0,0
"1273",20110516,1,0,0
"1274",20110518,0,1,0
"1275",20110921,0,1,0
"1276",20110607,1,0,0
"1277",20110529,0,1,0
"1278",20110102,0,1,0
"1279",20110816,1,0,0
"1280",20110730,1,0,0
"1281",20110601,0,1,0
"1282",20110208,0,1,0
"1283",20110616,1,0,0
"1284",20110831,1,0,0
"1285",20110529,1,0,0
"1286",20110903,1,0,0
"1287",20111225,0,1,0
"1288",20111219,0,1,0
"1289",20110518,1,0,0
"1290",20110730,1,0,0
"1291",20110223,1,0,0
"1292",20110526,1,0,0
"1293",20110113,1,0,0
"1294",20110627,1,0,0
"1295",20110812,1,0,0
"1296",20110909,0,1,0
"1297",20110510,0,1,0
"1298",20110916,0,1,0
"1299",20110107,1,0,0
"1300",20110118,1,0,0
"1301",20111023,1,0,0
"1302",20110921,1,0,0
"1303",20110907,1,0,0
"1304",20110205,1,0,0
"1305",20110509,1,0,0
"1306",20110913,0,1,0
"1307",20110321,0,1,0
"1308",20111120,1,0,0
"1309",20110412,0,1,0
"1310",20110506,0,1,0
"1311",20110320,0,1,0
"1312",20111013,0,1,0
"1313",20111204,1,0,0
"1314",20111014,1,0,0
"1315",20110330,1,0,0
"1316",20110512,1,0,0
"1317",20110730,1,0,0
"1318",20110306,0,1,0
"1319",20110816,1,0,0
"1320",20110421,0,1,0
"1321",20110503,1,0,0
"1322",20110328,1,0,0
"1323",20111211,1,0,0
"1324",20110402,1,0,0
"1325",20110703,1,0,0
"1326",20111127,1,0,0
"1327",20110528,0,1,0
"1328",20110918,1,0,0
"1329",20110425,1,0,0
"1330",20110601,1,0,0
"1331",20110817,1,0,0
"1332",20111120,1,0,0
"1333",20110626,0,1,0
"1334",20110613,1,0,0
"1335",20111009,1,0,0
"1336",20111225,1,0,0
"1337",20110704,1,0,0
"1338",20111030,1,0,0
"1339",20110526,1,0,0
"1340",20110930,1,0,0
"1341",20110126,0,1,0
"1342",20110907,0,1,0
"1343",20111028,1,0,0
"1344",20110723,0,1,0
"1345",20110929,1,0,0
"1346",20111115,1,0,0
"1347",20110728,1,0,0
"1348",20111216,1,0,0
"1349",20111203,1,0,0
"1350",20110914,0,1,0
"1351",20110706,0,1,0
"1352",20110624,1,0,0
"1353",20110528,1,0,0
"1354",20110722,0,1,0
"1355",20110303,1,0,0
"1356",20110923,0,1,0
"1357",20111217,1,0,0
"1358",20110414,0,1,0
"1359",20110213,1,0,0
"1360",20111105,1,0,0
"1361",20111011,0,1,0
"1362",20111130,1,0,0
"1363",20110623,0,1,0
"1364",20110105,1,0,0
"1365",20110425,1,0,0
"1366",20110321,0,1,0
"1367",20110918,1,0,0
"1368",20110414,1,0,0
"1369",20110809,1,0,0
"1370",20110327,1,0,0
"1371",20110413,0,1,0
"1372",20110326,0,1,0
"1373",20110414,0,1,0
"1374",20110308,1,0,0
"1375",20111120,1,0,0
"1376",20110820,1,0,0
"1377",20110706,1,0,0
"1378",20110917,1,0,0
"1379",20110202,1,0,0
"1380",20110115,0,1,0
"1381",20110205,0,1,0
"1382",20110509,0,1,0
"1383",20111118,1,0,0
"1384",20110414,1,0,0
"1385",20110106,1,0,0
"1386",20110304,1,0,0
"1387",20110417,0,1,0
"1388",20110521,1,0,0
"1389",20110523,1,0,0
"1390",20110411,1,0,0
"1391",20110929,1,0,0
"1392",20110803,1,0,0
"1393",20110706,1,0,0
"1394",20110729,1,0,0
"1395",20111105,1,0,0
"1396",20111019,1,0,0
"1397",20110125,1,0,0
"1398",20110402,1,0,0
"1399",20110712,0,1,0
"1400",20110522,1,0,0
"1401",20110909,1,0,0
"1402",20110817,1,0,0
"1403",20110630,1,0,0
"1404",20110607,1,0,0
"1405",20111217,1,0,0
"1406",20110222,0,1,0
"1407",20110903,0,1,0
"1408",20110717,1,0,0
"1409",20111109,1,0,0
"1410",20110707,1,0,0
"1411",20111107,0,1,0
"1412",20110817,1,0,0
"1413",20111104,1,0,0
"1414",20110822,1,0,0
"1415",20110513,1,0,0
"1416",20110221,1,0,0
"1417",20110427,1,0,0
"1418",20110323,0,1,0
"1419",20111220,0,1,0
"1420",20110707,0,1,0
"1421",20110306,0,1,0
"1422",20110206,0,1,0
"1423",20110416,1,0,0
"1424",20110108,1,0,0
"1425",20111218,1,0,0
"1426",20111105,1,0,0
"1427",20111118,1,0,0
"1428",20110507,1,0,0
"1429",20110126,0,1,0
"1430",20111106,1,0,0
"1431",20110801,0,1,0
"1432",20110711,1,0,0
"1433",20110829,1,0,0
"1434",20111129,1,0,0
"1435",20110607,1,0,0
"1436",20110819,0,1,0
"1437",20110907,0,1,0
"1438",20110113,1,0,0
"1439",20110410,1,0,0
"1440",20111111,1,0,0
"1441",20110318,0,1,0
"1442",20110806,1,0,0
"1443",20110821,0,1,0
"1444",20110815,1,0,0
"1445",20111224,1,0,0
"1446",20110124,1,0,0
"1447",20110601,0,1,0
"1448",20110202,0,1,0
"1449",20111217,1,0,0
"1450",20110603,0,1,0
"1451",20110312,0,1,0
"1452",20110505,1,0,0
"1453",20110506,1,0,0
"1454",20110312,1,0,0
"1455",20111121,0,1,0
"1456",20110119,0,1,0
"1457",20110618,0,1,0
"1458",20110227,1,0,0
"1459",20110108,1,0,0
"1460",20110905,0,1,0
"1461",20111027,0,1,0
"1462",20110826,1,0,0
"1463",20110402,1,0,0
"1464",20110524,1,0,0
"1465",20110731,1,0,0
"1466",20111007,1,0,0
"1467",20111012,1,0,0
"1468",20110627,1,0,0
"1469",20110812,1,0,0
"1470",20110623,1,0,0
"1471",20110529,0,1,0
"1472",20110920,1,0,0
"1473",20110407,1,0,0
"1474",20110805,0,1,0
"1475",20110527,1,0,0
"1476",20110512,1,0,0
"1477",20110811,0,1,0
"1478",20110625,1,0,0
"1479",20110805,0,1,0
"1480",20111111,1,0,0
"1481",20110125,1,0,0
"1482",20110404,1,0,0
"1483",20111014,1,0,0
"1484",20110917,0,1,0
"1485",20110925,0,1,0
"1486",20110719,1,0,0
"1487",20110208,1,0,0
"1488",20111025,1,0,0
"1489",20111122,0,1,0
"1490",20110206,1,0,0
"1491",20110308,0,1,0
"1492",20111221,0,1,0
"1493",20110928,0,1,0
"1494",20110415,1,0,0
"1495",20110211,1,0,0
"1496",20110523,1,0,0
"1497",20110925,1,0,0
"1498",20110306,0,1,0
"1499",20110321,1,0,0
"1500",20110608,1,0,0
"1501",20110320,1,0,0
"1502",20110830,0,1,0
"1503",20110719,0,1,0
"1504",20111206,1,0,0
"1505",20110623,0,1,0
"1506",20110804,1,0,0
"1507",20111128,1,0,0
"1508",20110804,1,0,0
"1509",20111208,1,0,0
"1510",20111011,0,1,0
"1511",20110823,1,0,0
"1512",20110725,0,1,0
"1513",20110526,0,1,0
"1514",20110503,1,0,0
"1515",20110116,0,1,0
"1516",20110929,0,1,0
"1517",20110808,1,0,0
"1518",20110627,0,1,0
"1519",20110602,1,0,0
"1520",20110310,1,0,0
"1521",20110809,1,0,0
"1522",20111209,1,0,0
"1523",20110217,0,1,0
"1524",20110111,0,1,0
"1525",20110904,1,0,0
"1526",20111013,1,0,0
"1527",20110713,1,0,0
"1528",20111127,1,0,0
"1529",20110515,1,0,0
"1530",20110906,1,0,0
"1531",20110729,0,1,0
"1532",20110418,1,0,0
"1533",20110511,1,0,0
"1534",20111112,1,0,0
"1535",20110928,1,0,0
"1536",20110608,1,0,0
"1537",20110207,1,0,0
"1538",20110826,1,0,0
"1539",20110620,0,1,0
"1540",20110416,1,0,0
"1541",20110129,1,0,0
"1542",20110722,0,1,0
"1543",20110215,0,1,0
"1544",20111027,1,0,0
"1545",20110524,1,0,0
"1546",20111129,1,0,0
"1547",20110105,1,0,0
"1548",20111023,1,0,0
"1549",20111112,1,0,0
"1550",20110925,0,1,0
"1551",20110623,0,1,0
"1552",20111209,1,0,0
"1553",20110127,1,0,0
"1554",20110811,0,1,0
"1555",20110713,1,0,0
"1556",20110325,1,0,0
"1557",20110602,0,1,0
"1558",20110218,1,0,0
"1559",20110704,1,0,0
"1560",20111128,0,1,0
"1561",20110515,0,1,0
"1562",20110213,1,0,0
"1563",20110524,1,0,0
"1564",20110616,0,1,0
"1565",20110319,0,1,0
"1566",20110119,1,0,0
"1567",20110727,1,0,0
"1568",20110517,0,1,0
"1569",20110718,1,0,0
"1570",20110601,0,1,0
"1571",20110721,1,0,0
"1572",20110105,0,1,0
"1573",20110323,0,1,0
"1574",20111106,1,0,0
"1575",20110414,0,1,0
"1576",20111225,0,1,0
"1577",20110424,1,0,0
"1578",20110225,1,0,0
"1579",20110612,1,0,0
"1580",20110318,0,1,0
"1581",20110202,1,0,0
"1582",20111025,1,0,0
"1583",20111228,1,0,0
"1584",20110730,1,0,0
"1585",20110922,1,0,0
"1586",20111107,1,0,0
"1587",20110926,1,0,0
"1588",20110308,1,0,0
"1589",20111205,1,0,0
"1590",20110712,1,0,0
"1591",20110207,1,0,0
"1592",20110908,1,0,0
"1593",20110903,1,0,0
"1594",20110323,1,0,0
"1595",20110901,0,1,0
"1596",20111013,1,0,0
"1597",20110713,0,1,0
"1598",20110226,1,0,0
"1599",20110417,1,0,0
"1600",20110211,1,0,0
"1601",20110709,1,0,0
"1602",20110615,1,0,0
"1603",20111218,1,0,0
"1604",20110320,1,0,0
"1605",20110416,0,1,0
"1606",20110306,0,1,0
"1607",20111010,1,0,0
"1608",20110804,1,0,0
"1609",20110524,1,0,0
"1610",20110517,1,0,0
"1611",20110829,1,0,0
"1612",20110508,1,0,0
"1613",20110825,1,0,0
"1614",20110212,1,0,0
"1615",20110115,1,0,0
"1616",20110103,1,0,0
"1617",20110310,1,0,0
"1618",20110822,1,0,0
"1619",20110628,1,0,0
"1620",20110603,1,0,0
"1621",20111027,1,0,0
"1622",20111026,1,0,0
"1623",20110502,1,0,0
"1624",20111225,1,0,0
"1625",20110131,1,0,0
"1626",20110406,1,0,0
"1627",20110321,1,0,0
"1628",20110412,1,0,0
"1629",20110507,1,0,0
"1630",20110416,1,0,0
"1631",20110226,1,0,0
"1632",20111003,1,0,0
"1633",20110227,1,0,0
"1634",20111111,0,1,0
"1635",20110812,1,0,0
"1636",20110315,1,0,0
"1637",20110911,1,0,0
"1638",20110204,1,0,0
"1639",20110712,1,0,0
"1640",20110801,0,1,0
"1641",20111017,1,0,0
"1642",20110116,1,0,0
"1643",20110327,1,0,0
"1644",20111019,1,0,0
"1645",20110514,1,0,0
"1646",20110610,1,0,0
"1647",20110524,0,1,0
"1648",20110915,0,1,0
"1649",20110606,1,0,0
"1650",20111228,1,0,0
"1651",20110113,1,0,0
"1652",20111129,0,1,0
"1653",20111106,1,0,0
"1654",20110304,1,0,0
"1655",20110731,1,0,0
"1656",20110818,1,0,0
"1657",20110722,0,1,0
"1658",20110121,1,0,0
"1659",20110224,1,0,0
"1660",20110325,0,1,0
"1661",20111206,0,1,0
"1662",20110918,1,0,0
"1663",20110405,0,1,0
"1664",20110104,0,1,0
"1665",20111014,0,1,0
"1666",20110828,1,0,0
"1667",20110307,1,0,0
"1668",20111228,1,0,0
"1669",20111207,0,1,0
"1670",20110228,1,0,0
"1671",20110120,1,0,0
"1672",20110303,1,0,0
"1673",20110618,1,0,0
"1674",20110910,1,0,0
"1675",20110225,1,0,0
"1676",20110401,0,1,0
"1677",20110430,1,0,0
"1678",20110204,0,1,0
"1679",20111128,1,0,0
"1680",20110715,1,0,0
"1681",20110622,0,1,0
"1682",20111015,1,0,0
"1683",20110731,1,0,0
"1684",20111228,1,0,0
"1685",20111201,1,0,0
"1686",20110719,0,1,0
"1687",20110711,1,0,0
"1688",20111103,1,0,0
"1689",20110307,1,0,0
"1690",20111010,1,0,0
"1691",20110419,1,0,0
"1692",20110417,1,0,0
"1693",20111225,1,0,0
"1694",20111115,1,0,0
"1695",20110402,1,0,0
"1696",20110930,1,0,0
"1697",20110227,0,1,0
"1698",20110304,0,1,0
"1699",20111030,1,0,0
"1700",20111203,1,0,0
"1701",20110104,1,0,0
"1702",20111017,0,1,0
"1703",20110529,0,1,0
"1704",20110617,0,1,0
"1705",20111016,0,1,0
"1706",20110715,1,0,0
"1707",20110508,1,0,0
"1708",20111018,0,1,0
"1709",20110305,0,1,0
"1710",20111125,0,1,0
"1711",20110813,0,1,0
"1712",20110130,1,0,0
"1713",20110218,1,0,0
"1714",20110102,1,0,0
"1715",20110213,1,0,0
"1716",20111113,0,1,0
"1717",20110208,0,1,0
"1718",20111115,1,0,0
"1719",20110215,1,0,0
"1720",20111008,1,0,0
"1721",20110605,1,0,0
"1722",20111017,1,0,0
"1723",20110120,1,0,0
"1724",20110214,1,0,0
"1725",20110322,0,1,0
"1726",20111219,0,1,0
"1727",20110118,1,0,0
"1728",20110410,1,0,0
"1729",20110124,1,0,0
"1730",20111210,1,0,0
"1731",20110926,0,1,0
"1732",20110528,1,0,0
"1733",20110131,1,0,0
"1734",20110808,0,1,0
"1735",20110729,1,0,0
"1736",20110513,1,0,0
"1737",20111202,0,1,0
"1738",20110411,1,0,0
"1739",20110602,0,1,0
"1740",20111207,1,0,0
"1741",20110108,0,1,0
"1742",20110428,1,0,0
"1743",20111001,1,0,0
"1744",20110110,0,1,0
"1745",20110701,1,0,0
"1746",20110915,1,0,0
"1747",20110826,1,0,0
"1748",20110705,1,0,0
"1749",20111210,1,0,0
"1750",20111003,1,0,0
"1751",20111208,1,0,0
"1752",20111010,1,0,0
"1753",20111118,1,0,0
"1754",20110816,0,1,0
"1755",20110826,1,0,0
"1756",20110403,1,0,0
"1757",20110915,1,0,0
"1758",20110517,1,0,0
"1759",20110516,1,0,0
"1760",20110405,1,0,0
"1761",20110513,1,0,0
"1762",20110912,0,1,0
"1763",20110208,1,0,0
"1764",20110111,0,1,0
"1765",20110814,1,0,0
"1766",20111226,1,0,0
"1767",20110225,1,0,0
"1768",20110326,1,0,0
"1769",20111221,1,0,0
"1770",20110617,1,0,0
"1771",20110131,0,1,0
"1772",20110821,1,0,0
"1773",20111031,0,1,0
"1774",20111117,0,1,0
"1775",20110214,1,0,0
"1776",20110109,0,1,0
"1777",20110131,0,1,0
"1778",20110305,1,0,0
"1779",20110826,1,0,0
"1780",20110126,1,0,0
"1781",20110228,1,0,0
"1782",20110125,0,1,0
"1783",20110730,1,0,0
"1784",20110115,1,0,0
"1785",20110716,1,0,0
"1786",20110314,1,0,0
"1787",20111017,0,1,0
"1788",20111105,1,0,0
"1789",20110319,1,0,0
"1790",20111129,1,0,0
"1791",20111116,0,1,0
"1792",20110425,0,1,0
"1793",20110724,0,1,0
"1794",20110913,1,0,0
"1795",20111111,1,0,0
"1796",20110415,1,0,0
"1797",20111021,0,1,0
"1798",20110623,0,1,0
"1799",20110111,1,0,0
"1800",20110103,1,0,0
"1801",20111209,0,1,0
"1802",20111128,1,0,0
"1803",20110810,1,0,0
"1804",20110409,1,0,0
"1805",20110814,1,0,0
"1806",20111028,1,0,0
"1807",20111103,1,0,0
"1808",20110413,1,0,0
"1809",20110516,1,0,0
"1810",20110121,0,1,0
"1811",20110413,1,0,0
"1812",20110615,1,0,0
"1813",20110418,1,0,0
"1814",20111216,1,0,0
"1815",20111024,1,0,0
"1816",20110223,0,1,0
"1817",20110313,0,1,0
"1818",20110614,0,1,0
"1819",20110214,1,0,0
"1820",20110102,1,0,0
"1821",20110505,0,1,0
"1822",20111117,1,0,0
"1823",20110706,0,1,0
"1824",20110710,0,1,0
"1825",20111020,1,0,0
"1826",20110429,0,1,0
"1827",20110829,0,1,0
"1828",20111006,1,0,0
"1829",20110406,1,0,0
"1830",20110101,0,1,0
"1831",20110101,1,0,0
"1832",20110101,1,0,0
"1833",20110101,0,1,0
"1834",20110101,1,0,0
"1835",20110101,1,0,0
"1836",20110101,0,1,0
"1837",20110101,1,0,0
"1838",20110101,1,0,0
"1839",20110101,1,0,0
"1840",20110101,1,0,0
"1841",20110102,1,0,0
"1842",20110102,0,1,0
"1843",20110102,1,0,0
"1844",20110102,1,0,0
"1845",20110102,1,0,0
"1846",20110102,1,0,0
"1847",20110102,1,0,0
"1848",20110102,1,0,0
"1849",20110102,1,0,0
"1850",20110103,0,1,0
"1851",20110103,1,0,0
"1852",20110103,1,0,0
"1853",20110103,1,0,0
"1854",20110103,1,0,0
"1855",20110103,1,0,0
"1856",20110104,1,0,0
"1857",20110104,1,0,0
"1858",20110104,1,0,0
"1859",20110104,1,0,0
"1860",20110104,1,0,0
"1861",20110104,1,0,0
"1862",20110105,1,0,0
"1863",20110105,1,0,0
"1864",20110105,0,1,0
"1865",20110105,1,0,0
"1866",20110105,1,0,0
"1867",20110105,1,0,0
"1868",20110105,1,0,0
"1869",20110105,1,0,0
"1870",20110105,1,0,0
"1871",20110105,1,0,0
"1872",20110106,1,0,0
"1873",20110106,1,0,0
"1874",20110106,1,0,0
"1875",20110106,0,1,0
"1876",20110107,1,0,0
"1877",20110107,1,0,0
"1878",20110107,0,1,0
"1879",20110107,1,0,0
"1880",20110108,1,0,0
"1881",20110108,1,0,0
"1882",20110108,0,1,0
"1883",20110108,1,0,0
"1884",20110108,1,0,0
"1885",20110109,1,0,0
"1886",20110109,1,0,0
"1887",20110109,1,0,0
"1888",20110109,1,0,0
"1889",20110109,1,0,0
"1890",20110110,1,0,0
"1891",20110110,1,0,0
"1892",20110110,0,1,0
"1893",20110110,1,0,0
"1894",20110110,0,1,0
"1895",20110110,1,0,0
"1896",20110110,1,0,0
"1897",20110110,1,0,0
"1898",20110111,0,1,0
"1899",20110111,1,0,0
"1900",20110111,1,0,0
"1901",20110111,1,0,0
"1902",20110111,1,0,0
"1903",20110112,0,1,0
"1904",20110112,1,0,0
"1905",20110112,1,0,0
"1906",20110112,1,0,0
"1907",20110112,1,0,0
"1908",20110113,1,0,0
"1909",20110113,1,0,0
"1910",20110113,1,0,0
"1911",20110113,0,1,0
"1912",20110113,1,0,0
"1913",20110113,1,0,0
"1914",20110113,1,0,0
"1915",20110114,1,0,0
"1916",20110114,1,0,0
"1917",20110114,1,0,0
"1918",20110114,1,0,0
"1919",20110114,0,1,0
"1920",20110114,1,0,0
"1921",20110115,1,0,0
"1922",20110115,0,1,0
"1923",20110115,1,0,0
"1924",20110115,1,0,0
"1925",20110115,1,0,0
"1926",20110115,1,0,0
"1927",20110115,1,0,0
"1928",20110115,1,0,0
"1929",20110115,1,0,0
"1930",20110115,1,0,0
"1931",20110115,0,1,0
"1932",20110115,1,0,0
"1933",20110115,1,0,0
"1934",20110115,1,0,0
"1935",20110115,1,0,0
"1936",20110116,1,0,0
"1937",20110116,0,1,0
"1938",20110116,1,0,0
"1939",20110116,1,0,0
"1940",20110116,1,0,0
"1941",20110117,1,0,0
"1942",20110117,1,0,0
"1943",20110117,1,0,0
"1944",20110117,1,0,0
"1945",20110117,1,0,0
"1946",20110117,1,0,0
"1947",20110117,1,0,0
"1948",20110117,1,0,0
"1949",20110117,1,0,0
"1950",20110117,1,0,0
"1951",20110117,1,0,0
"1952",20110117,0,1,0
"1953",20110117,1,0,0
"1954",20110117,1,0,0
"1955",20110118,1,0,0
"1956",20110118,1,0,0
"1957",20110118,0,1,0
"1958",20110118,1,0,0
"1959",20110118,1,0,0
"1960",20110118,1,0,0
"1961",20110118,1,0,0
"1962",20110119,1,0,0
"1963",20110119,1,0,0
"1964",20110119,1,0,0
"1965",20110119,1,0,0
"1966",20110119,1,0,0
"1967",20110119,1,0,0
"1968",20110119,1,0,0
"1969",20110119,1,0,0
"1970",20110121,1,0,0
"1971",20110121,1,0,0
"1972",20110122,1,0,0
"1973",20110122,1,0,0
"1974",20110122,1,0,0
"1975",20110122,1,0,0
"1976",20110122,1,0,0
"1977",20110122,1,0,0
"1978",20110122,1,0,0
"1979",20110122,1,0,0
"1980",20110122,1,0,0
"1981",20110123,1,0,0
"1982",20110123,1,0,0
"1983",20110123,1,0,0
"1984",20110123,1,0,0
"1985",20110123,1,0,0
"1986",20110123,1,0,0
"1987",20110123,1,0,0
"1988",20110123,1,0,0
"1989",20110123,1,0,0
"1990",20110124,1,0,0
"1991",20110124,1,0,0
"1992",20110124,1,0,0
"1993",20110124,1,0,0
"1994",20110124,1,0,0
"1995",20110125,1,0,0
"1996",20110125,1,0,0
"1997",20110125,1,0,0
"1998",20110125,1,0,0
"1999",20110125,0,1,0
"2000",20110125,1,0,0
"2001",20110125,1,0,0
"2002",20110125,1,0,0
"2003",20110125,1,0,0
"2004",20110125,1,0,0
